,url,名前,説明文,base,tec,taste,style,top,glass,color,度数,特徴,画像
255,https://cocktail-f.com/cocktails/256,クイーン・エリザベス,ブランデーの香りにスイート・ベルモットの甘さが効いた度数の割に甘口の味わいで、かすかなオレンジキュラソーの香りがアクセント。イギリスの豪華客船の名前が由来とされており、名前に負けない非常に優雅な印象を与えるカクテル。,ブランデー,ステア,中口,ショート,食後,カクテルグラス,茶色,28%,['エレガント'],https://dm58o2i5oqos8.cloudfront.net/photos/256.jpg
256,https://cocktail-f.com/cocktails/257,アマレット・ミルク,杏仁（あんずの種）を使ったリキュールであるアマレットをシンプルに牛乳で割った一杯。甘みの強いアマレットと牛乳の組み合わせは手軽に上品なデザートカクテルとなる。,リキュール,ビルド,甘口,ロング,食後,オールドファッションドグラス,茶色,7%,"['シンプル', 'まろやか']",https://dm58o2i5oqos8.cloudfront.net/photos/257.jpg
257,https://cocktail-f.com/cocktails/258,ピカドール,まず最初にレモンピールの香りが鼻をくすぐり、次にコーヒーリキュールの香ばしさと甘み、最後にテキーラ特有の香りが口の中に広がるやや甘口のカクテル。テキーラの癖をコーヒーリキュールがかなり抑えているため、度数は高いがやわらかく飲みやすい仕上がり。,テキーラ,ステア,中甘口,ショート,食後,カクテルグラス,茶色,30%,['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/258.jpg
258,https://cocktail-f.com/cocktails/259,清流,さわやかな青色が日本の美しい川を思い起こさせる、日本酒のかすかな香りにレモンとライムの酸味が存分に効いたカクテル。色合い、味わいともに暑さを乗り切るのにぴったりなので、夏の暑い日に楽しんでみたい一杯。,日本酒,シェイク,中甘口,ロング,オール,ワイングラス,青,12%,"['さっぱり', '酸っぱい', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/259.jpg
259,https://cocktail-f.com/cocktails/260,クローバー・クラブ,グレナデン・シロップの甘さが前面に出た優しい口当たりのカクテル。ジンの癖を卵白が包み込んでいるためアルコール感も度数の割に感じづらい。かつてアメリカ、フィラデルフィアにあったクラブの名前が由来とされ、甘口な味わいながら食前酒として楽しまれていたという。,ジン,シェイク,甘口,ショート,オール,カクテルグラス,ピンク,19%,"['まろやか', '美しい', '男らしい', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/260.jpg
260,https://cocktail-f.com/cocktails/261,ヴェスパー,別名ボンドマティーニとも呼ばれ、映画007カジノロワイヤルでジェームズ・ボンドがカジノでの勝負の際に頼んだ一品。ジンとウォッカの強い味わいながらもリレ・ブランの甘み、レモンピールの香りが豊かで上品にまとまっている。ボンドの恋人の名であり、ボンド曰く一度この味を知ったら他のものが飲めなくなるという。,ジン,シェイク,辛口,ショート,食前,カクテルグラス,透明,43%,"['キレがある', '強い', '男らしい', '映画']",https://dm58o2i5oqos8.cloudfront.net/photos/261.jpg
261,https://cocktail-f.com/cocktails/262,ジャック・ローズ,りんごからできたブランデーである、カルバドスを使ったカクテル。ライムとグレナデン・シロップで甘酸っぱくさっぱりとした味わいで、最後はカルバドスの微かなりんごの香りが残る。レシピが様々で、ライムの代わりにレモンを使う場合や、各材料の分量はバーテンダーによって異なる。,ブランデー,シェイク,中甘口,ショート,オール,カクテルグラス,赤,20%,"['スタンダード', 'さっぱり', '美しい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/262.jpg
262,https://cocktail-f.com/cocktails/263,コープス・リバイバー,死者を蘇らせるという意味を持つカクテルで、本レシピはいくつか種類がある中でブランデーベースのもの。ブランデーとスイートベルモットによる香り高く深い甘みが特徴で、アルコール度数は高くとろみをも感じられる。リバイバーには迎え酒としての意味もあるが、材料の通り追い打ちをかけることになる。,ブランデー,ステア,中口,ショート,オール,カクテルグラス,茶色,35%,"['酔い醒まし', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/263.jpg
263,https://cocktail-f.com/cocktails/264,ゾンビ,ホワイト、ゴールド、ダークの3種類のラムが入った、香り高く非常にジューシーでおまけに度数も高い魅惑のカクテル。死者も再び立ち上がるほど強いお酒という意味でゾンビという名前がついたとされるが、逆にこれを飲むと翌日ゾンビになりかねないので注意。B級ゾンビ映画を観ながらぜひ飲んでみよう！,ラム,シェイク,中甘口,ロング,オール,コリンズグラス,オレンジ,24%,"['強い', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/InPreparation.png
264,https://cocktail-f.com/cocktails/265,薩摩小町,ホワイト・キュラソーとレモンの甘みと酸味の中に、芋焼酎の味と香りがしっかりと生きている。芋焼酎の力強さは他の材料に負けないということがとても良くわかる味わいで、普段とは違った焼酎の楽しみ方をしたい場合におすすめ。,焼酎,シェイク,中口,ショート,オール,カクテルグラス,白,23%,['酸っぱい'],https://dm58o2i5oqos8.cloudfront.net/photos/InPreparation.png
265,https://cocktail-f.com/cocktails/266,ジャッキー・ウェルズ,ゲーム「CyberPunk2077」で登場するカクテル。派手な死を迎えた常連の名前をカクテルにつけるのが伝統のアフターライフで、主人公の相棒、ジャッキー・ウェルズがバーテンダーに教えたレシピ。大きな夢を抱き、タフな道を歩んできたジャッキーらしい辛めの口当たり。,ウォッカ,ビルド,中辛口,ロング,オール,オールドファッションドグラス,白,20%,"['CyberPunk2077', 'さっぱり']",https://dm58o2i5oqos8.cloudfront.net/photos/266.jpg
266,https://cocktail-f.com/cocktails/267,ジョニー・シルヴァーハンド,ゲーム「CyberPunk2077」で登場するカクテル。ロックバンドのリーダーでテロリストでもあるジョニー・シルヴァーハンドの名前が死後もカクテルの名としてアフターライフで語り継がれている。シロップの甘味、ペッパーの辛味さらにビールの爽やかさが混在しながらも飲みやすい。,テキーラ,ビルド,中甘口,ロング,オール,オールドファッションドグラス,黄金色,25%,"['CyberPunk2077', 'まろやか']",https://dm58o2i5oqos8.cloudfront.net/photos/267.jpg
267,https://cocktail-f.com/cocktails/268,テキーラオールドファッションド,甘みの強いアガベシロップでテキーラをマイルドに仕立てたカクテル。ビターズが入ることで味に深みが加わるほか、ほのかなオレンジピールの香りで飲みやすく仕上がっているが、度数は非常に高いため注意して飲もう。,テキーラ,ステア,中甘口,ロング,オール,オールドファッションドグラス,黄金色,40%,"['まろやか', '強い']",https://dm58o2i5oqos8.cloudfront.net/photos/268.jpg
268,https://cocktail-f.com/cocktails/269,ホット・バタード・ラム,バターのコクと砂糖の甘みそしてラムの香りでホッと落ち着くことができる定番のホットカクテル。気持ちを落ち着かせるのに最適な味わいで、冬の夜長や眠る前の一杯におすすめ。牛乳を使ったホット・バタード・ラム・「カウ」というカクテルもある。,ラム,ビルド,甘口,ロング,食後,ホットグラス,黄金色,15%,"['スタンダード', 'まろやか', 'ホット']",https://dm58o2i5oqos8.cloudfront.net/photos/269.jpg
